original_title,content,source,category
Chery’den tam 2000 km menzilli yeni hibrit!,chery den tam km menzilli yeni hibrit,Shiftdelete.net,çevre
Zihni arındırmak için 12 etkili adım!,zihni arındırmak için etkili adım,Haberturk.com,çevre
Her anlamda sürdürülebilir balıkçılık,her anlamda sürdürülebilir balıkçılık,Hurriyet.com.tr,çevre
Sapanca projesi tam not aldı,sapanca projesi tam not aldı,Sabah.com.tr,çevre
HARUN TÜRKER KARA / Tarımın Stratejik Konumu Ve Türkiye'de Durum,harun türker kara tarımın stratejik konumu ve türkiye de durum,Sabah.com.tr,çevre
Düğüne gelenlere altın dağıttılar,düğüne gelenlere altın dağıttılar,Sabah.com.tr,çevre
THE sıralaması İstanbul’da açıklanacak,the sıralaması i stanbul da açıklanacak,Hurriyet.com.tr,çevre
Hafta sonu hava nasıl olacak?,hafta sonu hava nasıl olacak,Haberturk.com,çevre
"Uluslararası Atom Enerjisi Ajansı, İsrail'in Natanz Nükleer Tesisi'nin yer altındaki kısmını vuramadığını söyledi",uluslararası atom enerjisi ajansı i srail in natanz nükleer tesisi nin yer altındaki kısmını vuramadığını söyledi,Patronlardunyasi.com,çevre
Türkiye ve Yunanistan arasındaki Ortak Eylem Planı'nın 8. Toplantısı Ankara'da düzenlendi,türkiye ve yunanistan arasındaki ortak eylem planı nın toplantısı ankara da düzenlendi,Anadolu Agency,çevre
İstanbul Photo Awards 2025'in ilk sergisi Ankara'da açıldı,i stanbul photo awards in ilk sergisi ankara da açıldı,Haber7.com,çevre
"AJet, İran, Irak ve Ürdün seferlerini iptal etti",ajet i ran irak ve ürdün seferlerini iptal etti,Sabah.com.tr,çevre
Devlet korumasından yararlanmış 608 genç kamu kurumlarına yerleştirildi,devlet korumasından yararlanmış genç kamu kurumlarına yerleştirildi,Anadolu Agency,çevre
"AK Parti'nin ""Geleceğe Nefes, Şehirlere Direnç"" Çalıştayı başladı",ak parti nin geleceğe nefes şehirlere direnç çalıştayı başladı,Anadolu Agency,çevre
"YÖK, geleceğin mesleklerine yönelik yeni lisans ve ön lisans programları açacak",yök geleceğin mesleklerine yönelik yeni lisans ve ön lisans programları açacak,Anadolu Agency,çevre
Yönetmelik Resmi Gazete'de yayınlandı: Yeni bina 15 yıl içerisinde yıkılırsa yapı denetim firması kapatılacak,yönetmelik resmi gazete de yayınlandı yeni bina yıl içerisinde yıkılırsa yapı denetim firması kapatılacak,Patronlardunyasi.com,çevre
Enerji ve maden alanlarına yönelik düzenlemeler içeren kanun teklifi TBMM'de,enerji ve maden alanlarına yönelik düzenlemeler içeren kanun teklifi tbmm de,Anadolu Agency,çevre
Elektrikli mini araba fiyatları 2025! Ucuz ve küçük otomobil modelleri listesi,elektrikli mini araba fiyatları ucuz ve küçük otomobil modelleri listesi,Haber7.com,çevre
Samsung yapay zekâ özellikli yeni 2025 TV serisini Türkiye’de kullanıcılarıyla buluşturdu,samsung yapay zekâ özellikli yeni tv serisini türkiye de kullanıcılarıyla buluşturdu,Haber7.com,çevre
Tunceli’de kentsel dönüşümün ilk adımı atıldı,tunceli de kentsel dönüşümün ilk adımı atıldı,Sabah.com.tr,çevre
'Yıkıcı deprem bekleniyor' diye açıkladı! İşte deprem üretme zamanı gelmiş 30 fay!,yıkıcı deprem bekleniyor diye açıkladı i şte deprem üretme zamanı gelmiş fay,Hurriyet.com.tr,çevre
Bartın’da Aile Yılı Hatıra Ormanı,bartın da aile yılı hatıra ormanı,Sabah.com.tr,çevre
Hem suçlu hem güçlü... Çevreyi katletti: Yakalanınca da AK Partili Atmaca’ya jurnalci dedi!,hem suçlu hem güçlü çevreyi katletti yakalanınca da ak partili atmaca ya jurnalci dedi,Sabah.com.tr,çevre
Samsun'da kurulan sıfır atık pazarında alışveriş takas yöntemiyle yapılıyor,samsun da kurulan sıfır atık pazarında alışveriş takas yöntemiyle yapılıyor,Anadolu Agency,çevre
Mersin'de tamamen ücretsiz oldu! Aileler başvurabilecek,mersin de tamamen ücretsiz oldu aileler başvurabilecek,Hurriyet.com.tr,kültür
"""Bir Tutkunun Peşinde: Leyla Asım Turgut"" sergisi Sultanahmet'te açıldı",bir tutkunun peşinde leyla asım turgut sergisi sultanahmet te açıldı,Anadolu Agency,kültür
Ferdi Zeyrek'in vefatının ardından Manisa Büyükşehir Belediye Başkanlığına Besim Dutlulu seçildi,ferdi zeyrek in vefatının ardından manisa büyükşehir belediye başkanlığına besim dutlulu seçildi,Anadolu Agency,kültür
Formula 1 için heyecanlandıran açıklama: 'Türkiye'ye gelmek istiyorlar',formula için heyecanlandıran açıklama türkiye ye gelmek istiyorlar,Haber7.com,kültür
Manisa Büyükşehir Belediye Başkanı Besim Dutlulu oldu,manisa büyükşehir belediye başkanı besim dutlulu oldu,Patronlardunyasi.com,kültür
Bir Tutkunun Peşinde: Leyla Asım Turgut sergisi ziyarete açıldı,bir tutkunun peşinde leyla asım turgut sergisi ziyarete açıldı,Haberturk.com,kültür
Ticaret Bakanı Ömer Bolat Venezuela ile ticaret hedefini açıkladı,ticaret bakanı ömer bolat venezuela ile ticaret hedefini açıkladı,Sabah.com.tr,kültür
Galatasaray Lisesi'nin 37’nci Kültür ve Sanat Festivali başlıyor,galatasaray lisesi nin nci kültür ve sanat festivali başlıyor,Sabah.com.tr,kültür
Muğla'da 100'den fazlası bulundu! Türk dönemine ait,muğla da den fazlası bulundu türk dönemine ait,Haberturk.com,kültür
Ticaret Bakanı Bolat: Türkiye-Venezuela arasında yıllık 3 milyar dolarlık bir dış ticaret hedefi ortaya koyuldu,ticaret bakanı bolat türkiye venezuela arasında yıllık milyar dolarlık bir dış ticaret hedefi ortaya koyuldu,Anadolu Agency,kültür
Güzel Sanatlar Genel Müdürlüğünün kuruluşunun 90. yılı kutlanıyor,güzel sanatlar genel müdürlüğünün kuruluşunun yılı kutlanıyor,Anadolu Agency,kültür
"Türkiye, Formula 1 Dünya Şampiyonası'na uzun yıllar ev sahipliği yapmak istiyor",türkiye formula dünya şampiyonası na uzun yıllar ev sahipliği yapmak istiyor,Anadolu Agency,kültür
Lise Medeniyet Akademileri’nde yaz dönemi kayıtları başlıyor,lise medeniyet akademileri nde yaz dönemi kayıtları başlıyor,Haber7.com,kültür
Güzel Sanatlar 90 yaşında,güzel sanatlar yaşında,Haberturk.com,kültür
"Bakan Ersoy, Güzel Sanatlar Genel Müdürlüğü'nün 90'ncı kuruluş yıldönümünü kutladı",bakan ersoy güzel sanatlar genel müdürlüğü nün ncı kuruluş yıldönümünü kutladı,Patronlardunyasi.com,kültür
İstanbul Park'ın akıbeti belli oldu: İşletmesi TOSFED'e bırakıldı,i stanbul park ın akıbeti belli oldu i şletmesi tosfed e bırakıldı,Patronlardunyasi.com,kültür
"Ataşehir'de ""Çedes ve Geleneksel Çocuk Oyunları Şenliği"" düzenlendi",ataşehir de çedes ve geleneksel çocuk oyunları şenliği düzenlendi,Haber7.com,kültür
"Başkan açık konuştu: 'Gücümüz yok' dedi, 'Şampiyonluk beklemeyin'e getirdi",başkan açık konuştu gücümüz yok dedi şampiyonluk beklemeyin e getirdi,Haber7.com,kültür
MEB'den öğretmenler arası hikaye yazma yarışması,meb den öğretmenler arası hikaye yazma yarışması,Haberturk.com,kültür
Galatasaray Lisesi’nde kültür ve sanat üç gün boyunca okul bahçesine taşınıyor,galatasaray lisesi nde kültür ve sanat üç gün boyunca okul bahçesine taşınıyor,Patronlardunyasi.com,kültür
5. İstanbul Dijital Sanat Festivali sona erdi,i stanbul dijital sanat festivali sona erdi,Anadolu Agency,kültür
Melek Zeynep Bulut'un tasarımı Londra Tasarım Bienali'nde sanatseverlerle buluşuyor,melek zeynep bulut un tasarımı londra tasarım bienali nde sanatseverlerle buluşuyor,Anadolu Agency,kültür
İstanbul Tiyatro Festivali'nin ilk sürprizleri,i stanbul tiyatro festivali nin ilk sürprizleri,Haberturk.com,kültür
Hadrianopolis'te tespit edilen iki dairesel yapının fonksiyonu ortaya çıkarılacak,hadrianopolis te tespit edilen iki dairesel yapının fonksiyonu ortaya çıkarılacak,Anadolu Agency,kültür
"Küçük radyocular, güncel dünyanın okuldaki sesi oldu",küçük radyocular güncel dünyanın okuldaki sesi oldu,Anadolu Agency,kültür
"MEB ""Öğretmen Yazar, Çocuk Çiçek Açar"" temalı hikaye yazma yarışması düzenleyecek",meb öğretmen yazar çocuk çiçek açar temalı hikaye yazma yarışması düzenleyecek,Anadolu Agency,kültür
İstanbul'da bu hafta birçok etkinlik sanatseverlerle buluşacak,i stanbul da bu hafta birçok etkinlik sanatseverlerle buluşacak,Anadolu Agency,kültür
Labubu’nun dokuz dişi: Oyuncaktan kültür ikonuna uzanan efsane,labubu nun dokuz dişi oyuncaktan kültür ikonuna uzanan efsane,Ntv.com.tr,kültür
2 milyon çalışanı ilgilendiriyor! Geliri yüzde 90 artacak,milyon çalışanı ilgilendiriyor geliri yüzde artacak,Haber7.com,kültür
Türkiye ve dünya gündemi,türkiye ve dünya gündemi,Anadolu Agency,kültür
Fazıl Say’ın bestelediği ‘İznik Türküsü’ 21 Haziran Dünya Müzik Günü’nde İznik Gölü kıyısında ilk kez seslendirilecek,fazıl say ın bestelediği i znik türküsü haziran dünya müzik günü nde i znik gölü kıyısında ilk kez seslendirilecek,Patronlardunyasi.com,kültür
Fazıl Say’dan İznik Türküsü,fazıl say dan i znik türküsü,Hurriyet.com.tr,kültür
'Bilinç Akışı' sergisi AKM'de,bilinç akışı sergisi akm de,Haberturk.com,kültür
"Dezenformasyonla Mücadele Merkezi ""Danıştay tarafından Cumhurbaşkanlığı Külliyesi'nin 'kaçak yapı' olduğuna hükmedildi"" iddiasını yalanladı",dezenformasyonla mücadele merkezi danıştay tarafından cumhurbaşkanlığı külliyesi nin kaçak yapı olduğuna hükmedildi iddiasını yalanladı,Hurriyet.com.tr,kültür
"DMM ""Danıştay tarafından Cumhurbaşkanlığı Külliyesi'nin 'kaçak yapı' olduğuna hükmedildi"" iddiasını yalanladı",dmm danıştay tarafından cumhurbaşkanlığı külliyesi nin kaçak yapı olduğuna hükmedildi iddiasını yalanladı,Anadolu Agency,kültür
Zeybekci: 2026’da Türkiye ekonomisi hızla toparlanacak,zeybekci da türkiye ekonomisi hızla toparlanacak,Haber7.com,kültür
İletişim Başkanlığı'ndan 'kaçak yapı' iddialarına yalanlama,i letişim başkanlığı ndan kaçak yapı iddialarına yalanlama,Haber7.com,kültür
Haftanın kültür sanat ajandası,haftanın kültür sanat ajandası,Hurriyet.com.tr,kültür
"Erzurum'un tarihi tabyasında bisiklet, off-road ve atlı safari turu yapıldı",erzurum un tarihi tabyasında bisiklet off road ve atlı safari turu yapıldı,Anadolu Agency,kültür
Dünya Bir Queen Meselesi AKM'de,dünya bir queen meselesi akm de,Haberturk.com,kültür
Şuşa Beyannamesi'nin 4. yılı,şuşa beyannamesi nin yılı,Anadolu Agency,kültür
"Türk sinemasının ""Taçsız Kral""ı: Ayhan Işık",türk sinemasının taçsız kral ı ayhan işık,Anadolu Agency,kültür
Şusa Beyannamesi'nin 4. Yılı: Güney Kafkasya'nın önemi artıyor,şusa beyannamesi nin yılı güney kafkasya nın önemi artıyor,Anadolu Agency,kültür
Yeşilçam filmlerinin usta kalemi: Ayşe Şasa,yeşilçam filmlerinin usta kalemi ayşe şasa,Anadolu Agency,kültür
Yahuda'nın çocukları,yahuda nın çocukları,Haber7.com,kültür
İLKER GEZİCİ / Altı asırlık Japon mürekkep sanatına yakın bakış,i lker gezi ci altı asırlık japon mürekkep sanatına yakın bakış,Sabah.com.tr,kültür
FUNDA KARAYEL / Kahvaltının başkentiyiz,funda karayel kahvaltının başkentiyiz,Sabah.com.tr,kültür
Ömrünü hakikate adayan mütefekkir,ömrünü hakikate adayan mütefekkir,Sabah.com.tr,kültür
CEM SANCAR / Tuvalet Medeniyeti,cem sancar tuvalet medeniyeti,Sabah.com.tr,kültür
"60 yıldır yarışması yapılıyordu, şimdi bir tane bile yok",yıldır yarışması yapılıyordu şimdi bir tane bile yok,Haber7.com,kültür
Gençlerbirliği'nde başkanlığa yeniden Osman Sungur seçildi,gençlerbirliği nde başkanlığa yeniden osman sungur seçildi,Sabah.com.tr,kültür
"Osman Sungur, yeniden Gençlerbirliği başkanı!",osman sungur yeniden gençlerbirliği başkanı,Haberturk.com,kültür
Güçlü bağışıklık sistemi için mantar önerisi!,güçlü bağışıklık sistemi için mantar önerisi,Haberturk.com,kültür
Uluslararası Terörsüz Türkiye Yüzyılı Kongresi başlıyor,uluslararası terörsüz türkiye yüzyılı kongresi başlıyor,Haber7.com,kültür
Jandarma Teşkilatının 186. kuruluş yıl dönümü kutlandı,jandarma teşkilatının kuruluş yıl dönümü kutlandı,Anadolu Agency,kültür
Türkiye genelinde jandarma Teşkilatının 186. kuruluş yıl dönümü kutlandı,türkiye genelinde jandarma teşkilatının kuruluş yıl dönümü kutlandı,Anadolu Agency,kültür
Çorum’da tarihi hızlı tren projesinin temelini Bakan Uraloğlu attı,çorum da tarihi hızlı tren projesinin temelini bakan uraloğlu attı,Sabah.com.tr,kültür
Kazak yazar ve şair Saule Doszhan'ın 'Hayat Ağacı' romanı Türkçeye çevrildi,kazak yazar ve şair saule doszhan ın hayat ağacı romanı türkçeye çevrildi,Haber7.com,kültür
Uzmanından 'ölüm meleği' uyarısı,uzmanından ölüm meleği uyarısı,Anlatilaninotesi.com.tr,kültür
"Turistik Karaelmas Ekspresi, Zonguldak'a ulaştı",turistik karaelmas ekspresi zonguldak a ulaştı,Anadolu Agency,kültür
"Bakanlık kütüphaneleri dönüştürüyor... Artık sanat, teknoloji ve sosyal etkileşim yuvası!",bakanlık kütüphaneleri dönüştürüyor artık sanat teknoloji ve sosyal etkileşim yuvası,Haber7.com,kültür
Kuzey Anadolu’ya hızlı tren geliyor! Ankara-Samsun arası 2.5 saate düşecek,kuzey anadolu ya hızlı tren geliyor ankara samsun arası saate düşecek,Haber7.com,kültür
Ardahan Kalesi destinasyon projesiyle turizme kazandırılıyor,ardahan kalesi destinasyon projesiyle turizme kazandırılıyor,Anadolu Agency,kültür
Dokuma halı ve kilimlerden oluşan koleksiyonunu bağ evinin çatısında sergiliyor,dokuma halı ve kilimlerden oluşan koleksiyonunu bağ evinin çatısında sergiliyor,Anadolu Agency,kültür
Kütüphanelerde tarihi rekor,kütüphanelerde tarihi rekor,Haberturk.com,kültür
Hititlerin binlerce yıllık antik kentlerinde jandarma timleri görev alıyor,hititlerin binlerce yıllık antik kentlerinde jandarma timleri görev alıyor,Anadolu Agency,kültür
"Açık hava müzesini andıran Erzurum, yaz aylarında da turistlerin rotasında",açık hava müzesini andıran erzurum yaz aylarında da turistlerin rotasında,Anadolu Agency,kültür
Güçlü bağışıklık sistemi için mantar tüketin önerisi,güçlü bağışıklık sistemi için mantar tüketin önerisi,Anadolu Agency,kültür
"Cumhuriyet tarihinin kütüphane rekoru kırıldı, kütüphane sayısı bin 301’e, kullanıcı sayısı 38.7 milyona ulaştı",cumhuriyet tarihinin kütüphane rekoru kırıldı kütüphane sayısı bin e kullanıcı sayısı milyona ulaştı,Patronlardunyasi.com,kültür
Kütüphanelerde Cumhuriyet tarihinin rekoru kırıldı,kütüphanelerde cumhuriyet tarihinin rekoru kırıldı,Hurriyet.com.tr,kültür
"Rize'de ""20. Dağ Horozu Şenliği"" düzenlendi",rize de dağ horozu şenliği düzenlendi,Anadolu Agency,kültür
Turistik Karaelmas Ekspresi ilk seferine çıktı,turistik karaelmas ekspresi ilk seferine çıktı,Haber7.com,kültür
Mantar zehirlenmelerine karşı uyarı!,mantar zehirlenmelerine karşı uyarı,Haberturk.com,kültür
Haftanın Kitapları,haftanın kitapları,Haberturk.com,kültür
Türkiye ve dünya gündemi,türkiye ve dünya gündemi,Anadolu Agency,kültür
Belçika’dan İstanbul’a getirildi... Barış Manço'dan Türk halkına miras,belçika dan i stanbul a getirildi barış manço dan türk halkına miras,Hurriyet.com.tr,kültür
Aşkın kendisi büyük bir yanılsama,aşkın kendisi büyük bir yanılsama,Sabah.com.tr,kültür
Enerjide ‘süper izin’ dönemi,enerjide süper izin dönemi,Sabah.com.tr,kültür
Düğüne gelenlere altın dağıttılar,düğüne gelenlere altın dağıttılar,Sabah.com.tr,kültür
Nisanda otel dolulukları zirveye çıktı,nisanda otel dolulukları zirveye çıktı,Sabah.com.tr,kültür
Katılıyorum artık silkelenme zamanıdır,katılıyorum artık silkelenme zamanıdır,Hurriyet.com.tr,kültür
"Tokyo’da ne içtiğin değil; neyle, nasıl, nerede ve kimin ellerinden içtiğin de önemli...",tokyo da ne içtiğin değil neyle nasıl nerede ve kimin ellerinden içtiğin de önemli,Hurriyet.com.tr,kültür
THE sıralaması İstanbul’da açıklanacak,the sıralaması i stanbul da açıklanacak,Hurriyet.com.tr,kültür
Turistik Karaelmas Ekspresi ilk seferine çıktı,turistik karaelmas ekspresi ilk seferine çıktı,Anadolu Agency,kültür
"AKM'de ""Türkiye'nin Kültürel Mirasının Dijital Yolculuğu"" konuşuldu",akm de türkiye nin kültürel mirasının dijital yolculuğu konuşuldu,Anadolu Agency,kültür
Cevdet Yılmaz'dan terörsüz Türkiye vurgusu,cevdet yılmaz dan terörsüz türkiye vurgusu,Hurriyet.com.tr,kültür
"Cumhurbaşkanı Yardımcısı Yılmaz: Terörsüz Türkiye, ülkemize ve milletimize büyük bir değer katacak",cumhurbaşkanı yardımcısı yılmaz terörsüz türkiye ülkemize ve milletimize büyük bir değer katacak,Anadolu Agency,kültür
Ünlü tiyatro oyuncusu son yolculuğuna uğurlandı: Cenazeye siyasetçiler akın etti,ünlü tiyatro oyuncusu son yolculuğuna uğurlandı cenazeye siyasetçiler akın etti,Anlatilaninotesi.com.tr,kültür
Devlet korumasından yararlanmış 608 genç kamu kurumlarına yerleştirildi,devlet korumasından yararlanmış genç kamu kurumlarına yerleştirildi,Anadolu Agency,kültür
"C Level Club üyeleri ""unutmaya Istekli Bir Toplumun"" Belleğinde Yolculuğa çıktı | Marketing Türkiye",c level club üyeleri unutmaya istekli bir toplumun belleğinde yolculuğa çıktı marketing türkiye,Marketingturkiye.com.tr,kültür
Son yolculuğuna uğurlandı,son yolculuğuna uğurlandı,Haberturk.com,kültür
Cemil Meriç'in tüm zamanlara seslenen irfan sofrası,cemil meriç in tüm zamanlara seslenen irfan sofrası,Haber7.com,kültür
Oyuncu Hüseyin Goncagül son yolculuğuna uğurlandı,oyuncu hüseyin goncagül son yolculuğuna uğurlandı,Hurriyet.com.tr,kültür
Çocuklara yönelik tiyatro çalışmalarıyla tanınan Hüseyin Goncagül son yolculuğuna uğurlandı,çocuklara yönelik tiyatro çalışmalarıyla tanınan hüseyin goncagül son yolculuğuna uğurlandı,Anadolu Agency,kültür
Enerji ve maden alanlarına yönelik düzenlemeler içeren kanun teklifi TBMM'de,enerji ve maden alanlarına yönelik düzenlemeler içeren kanun teklifi tbmm de,Anadolu Agency,kültür
Bakan Kacır'dan yeni OSB müjdesi!,bakan kacır dan yeni osb müjdesi,Haber7.com,kültür
"İBB'deki ""naylon faturacı"" itiraf etti: Bir iş yapılmadan kestiğim faturalar için pişmanım",i bb deki naylon faturacı itiraf etti bir iş yapılmadan kestiğim faturalar için pişmanım,Haber7.com,kültür
Konya Büyükşehir ve IRCICA arasında iş birliği protokolü imzalandı,konya büyükşehir ve ircica arasında iş birliği protokolü imzalandı,Haber7.com,kültür
Yabancı turist ziyareti nisanda rekor kırdı! Kalış süresi arttı...,yabancı turist ziyareti nisanda rekor kırdı kalış süresi arttı,Haber7.com,kültür
"Başkentte ""Oku-Yorum Yazı-Yorum"" Projesi Türkiye Paneli düzenlendi",başkentte oku yorum yazı yorum projesi türkiye paneli düzenlendi,Haber7.com,kültür
