original_title,content,source,category
Hem suçlu hem güçlü... Çevreyi katletti: Yakalanınca da AK Partili Atmaca’ya jurnalci dedi!,hem suçl hem güçl çevrey katlett yakalanınca da ak partil atmaca ya jurnalc ded,Sabah.com.tr,çevre
Samsun'da kurulan sıfır atık pazarında alışveriş takas yöntemiyle yapılıyor,sams da kurulan sıfır atık pazarın alışveriş takas yöntemiyle yapılıyor,Anadolu Agency,çevre
Mersin'de tamamen ücretsiz oldu! Aileler başvurabilecek,mers de tamamen ücretsiz old aile başvurabilecek,Hurriyet.com.tr,kültür
"""Bir Tutkunun Peşinde: Leyla Asım Turgut"" sergisi Sultanahmet'te açıldı",bir tutku peşin leyla asım turgut sergi sultanahmet te açıld,Anadolu Agency,kültür
Ferdi Zeyrek'in vefatının ardından Manisa Büyükşehir Belediye Başkanlığına Besim Dutlulu seçildi,ferd zeyrek in vefatı ardın manisa büyükşehir belediye başkanlığına besim dutlul seçild,Anadolu Agency,kültür
Formula 1 için heyecanlandıran açıklama: 'Türkiye'ye gelmek istiyorlar',formula için heyecanlandıran açıklama türkiye ye gelmek istiyor,Haber7.com,kültür
Manisa Büyükşehir Belediye Başkanı Besim Dutlulu oldu,manisa büyükşehir belediye başkan besim dutlul old,Patronlardunyasi.com,kültür
Bir Tutkunun Peşinde: Leyla Asım Turgut sergisi ziyarete açıldı,bir tutku peşin leyla asım turgut sergi ziyare açıld,Haberturk.com,kültür
Ticaret Bakanı Ömer Bolat Venezuela ile ticaret hedefini açıkladı,ticaret bakan ömer bolat venezuela ile ticaret hedefin açıklad,Sabah.com.tr,kültür
Galatasaray Lisesi'nin 37’nci Kültür ve Sanat Festivali başlıyor,galatasaray lise nin nci kültür ve sanat festival başlıyor,Sabah.com.tr,kültür
Muğla'da 100'den fazlası bulundu! Türk dönemine ait,muğla da den fazla bulund türk dönemine ait,Haberturk.com,kültür
Ticaret Bakanı Bolat: Türkiye-Venezuela arasında yıllık 3 milyar dolarlık bir dış ticaret hedefi ortaya koyuldu,ticaret bakan bolat türkiye venezuela arasın yıllık milyar dolarlık bir dış ticaret hedef ortaya koyuld,Anadolu Agency,kültür
Güzel Sanatlar Genel Müdürlüğünün kuruluşunun 90. yılı kutlanıyor,güzel sanat genel müdürlüğü kuruluşu yıl kutlanıyor,Anadolu Agency,kültür
"Türkiye, Formula 1 Dünya Şampiyonası'na uzun yıllar ev sahipliği yapmak istiyor",türkiye formula dünya şampiyona na uzun yıl ev sahipliğ yapmak istiyor,Anadolu Agency,kültür
Lise Medeniyet Akademileri’nde yaz dönemi kayıtları başlıyor,lise medeniyet akademiler nde yaz dönem kayıtlar başlıyor,Haber7.com,kültür
Güzel Sanatlar 90 yaşında,güzel sanat yaşın,Haberturk.com,kültür
"Bakan Ersoy, Güzel Sanatlar Genel Müdürlüğü'nün 90'ncı kuruluş yıldönümünü kutladı",bakan ersoy güzel sanat genel müdürlüğ nün ncı kuruluş yıldönümün kutlad,Patronlardunyasi.com,kültür
İstanbul Park'ın akıbeti belli oldu: İşletmesi TOSFED'e bırakıldı,i stanbul park ın akıbet bell old i şletme tosfed e bırakıld,Patronlardunyasi.com,kültür
"Ataşehir'de ""Çedes ve Geleneksel Çocuk Oyunları Şenliği"" düzenlendi",ataşehir de çedes ve geleneksel çocuk oyunlar şenliğ düzenlend,Haber7.com,kültür
"Başkan açık konuştu: 'Gücümüz yok' dedi, 'Şampiyonluk beklemeyin'e getirdi",başkan açık konuşt gücümüz yok ded şampiyonluk beklemey e getird,Haber7.com,kültür
MEB'den öğretmenler arası hikaye yazma yarışması,meb den öğretmen ara hikaye yazma yarışma,Haberturk.com,kültür
Galatasaray Lisesi’nde kültür ve sanat üç gün boyunca okul bahçesine taşınıyor,galatasaray lise nde kültür ve sanat üç gün boyunca okul bahçesine taşınıyor,Patronlardunyasi.com,kültür
5. İstanbul Dijital Sanat Festivali sona erdi,i stanbul dijital sanat festival sona erd,Anadolu Agency,kültür
Melek Zeynep Bulut'un tasarımı Londra Tasarım Bienali'nde sanatseverlerle buluşuyor,melek zeynep bulut un tasarım londra tasarım bienal nde sanatseverlerle buluşuyor,Anadolu Agency,kültür
İstanbul Tiyatro Festivali'nin ilk sürprizleri,i stanbul tiyatro festival nin ilk sürprizler,Haberturk.com,kültür
Hadrianopolis'te tespit edilen iki dairesel yapının fonksiyonu ortaya çıkarılacak,hadrianopolis te tespit edilen iki dairesel yapı fonksiyon ortaya çıkarılacak,Anadolu Agency,kültür
"Küçük radyocular, güncel dünyanın okuldaki sesi oldu",küçük radyocu güncel dünya okuldak ses old,Anadolu Agency,kültür
"MEB ""Öğretmen Yazar, Çocuk Çiçek Açar"" temalı hikaye yazma yarışması düzenleyecek",meb öğretmen yazar çocuk çiçek açar temal hikaye yazma yarışma düzenleyecek,Anadolu Agency,kültür
İstanbul'da bu hafta birçok etkinlik sanatseverlerle buluşacak,i stanbul da bu haf birçok etkinlik sanatseverlerle buluşacak,Anadolu Agency,kültür
Labubu’nun dokuz dişi: Oyuncaktan kültür ikonuna uzanan efsane,labub nun dokuz diş oyuncak kültür ikonuna uzanan efsane,Ntv.com.tr,kültür
2 milyon çalışanı ilgilendiriyor! Geliri yüzde 90 artacak,milyon çalışan ilgilendiriyor gelir yüz artacak,Haber7.com,kültür
Türkiye ve dünya gündemi,türkiye ve dünya gündem,Anadolu Agency,kültür
Fazıl Say’ın bestelediği ‘İznik Türküsü’ 21 Haziran Dünya Müzik Günü’nde İznik Gölü kıyısında ilk kez seslendirilecek,fazıl say ın bestelediğ i znik türkü haziran dünya müzik gün nde i znik göl kıyısın ilk kez seslendirilecek,Patronlardunyasi.com,kültür
Fazıl Say’dan İznik Türküsü,fazıl say dan i znik türkü,Hurriyet.com.tr,kültür
'Bilinç Akışı' sergisi AKM'de,bilinç akış sergi akm de,Haberturk.com,kültür
"Dezenformasyonla Mücadele Merkezi ""Danıştay tarafından Cumhurbaşkanlığı Külliyesi'nin 'kaçak yapı' olduğuna hükmedildi"" iddiasını yalanladı",dezenformasyonla mücadele merkez danıştay tarafın cumhurbaşkanlığ külliye nin kaçak yap olduğuna hükmedild iddiasın yalanlad,Hurriyet.com.tr,kültür
"DMM ""Danıştay tarafından Cumhurbaşkanlığı Külliyesi'nin 'kaçak yapı' olduğuna hükmedildi"" iddiasını yalanladı",dmm danıştay tarafın cumhurbaşkanlığ külliye nin kaçak yap olduğuna hükmedild iddiasın yalanlad,Anadolu Agency,kültür
Zeybekci: 2026’da Türkiye ekonomisi hızla toparlanacak,zeybekc da türkiye ekonomi hızla toparlanacak,Haber7.com,kültür
İletişim Başkanlığı'ndan 'kaçak yapı' iddialarına yalanlama,i letişim başkanlığ ndan kaçak yap iddialarına yalanlama,Haber7.com,kültür
Haftanın kültür sanat ajandası,hafta kültür sanat ajanda,Hurriyet.com.tr,kültür
"Erzurum'un tarihi tabyasında bisiklet, off-road ve atlı safari turu yapıldı",erzurum un tarih tabyasın bisiklet off road ve atl safar tur yapıld,Anadolu Agency,kültür
Dünya Bir Queen Meselesi AKM'de,dünya bir queen mesele akm de,Haberturk.com,kültür
Şuşa Beyannamesi'nin 4. yılı,şuşa beyanname nin yıl,Anadolu Agency,kültür
"Türk sinemasının ""Taçsız Kral""ı: Ayhan Işık",türk sineması taçsız kral ı ayhan işık,Anadolu Agency,kültür
Şusa Beyannamesi'nin 4. Yılı: Güney Kafkasya'nın önemi artıyor,şusa beyanname nin yıl güney kafkasya nın önem artıyor,Anadolu Agency,kültür
Yeşilçam filmlerinin usta kalemi: Ayşe Şasa,yeşilçam filmleri usta kalem ayşe şasa,Anadolu Agency,kültür
Yahuda'nın çocukları,yahu nın çocuklar,Haber7.com,kültür
İLKER GEZİCİ / Altı asırlık Japon mürekkep sanatına yakın bakış,i lker gez ci alt asırlık japon mürekkep sanatına yak bakış,Sabah.com.tr,kültür
FUNDA KARAYEL / Kahvaltının başkentiyiz,fun karayel kahvaltı başkentiyiz,Sabah.com.tr,kültür
Ömrünü hakikate adayan mütefekkir,ömrün hakika adayan mütefekkir,Sabah.com.tr,kültür
CEM SANCAR / Tuvalet Medeniyeti,cem sancar tuvalet medeniyet,Sabah.com.tr,kültür
"60 yıldır yarışması yapılıyordu, şimdi bir tane bile yok",yıldır yarışma yapılıyord şimd bir tane bile yok,Haber7.com,kültür
Gençlerbirliği'nde başkanlığa yeniden Osman Sungur seçildi,gençlerbirliğ nde başkanlığa yeni osman sungur seçild,Sabah.com.tr,kültür
"Osman Sungur, yeniden Gençlerbirliği başkanı!",osman sungur yeni gençlerbirliğ başkan,Haberturk.com,kültür
Güçlü bağışıklık sistemi için mantar önerisi!,güçl bağışıklık sistem için mantar öneri,Haberturk.com,kültür
Uluslararası Terörsüz Türkiye Yüzyılı Kongresi başlıyor,uluslarara terörsüz türkiye yüzyıl kongre başlıyor,Haber7.com,kültür
Jandarma Teşkilatının 186. kuruluş yıl dönümü kutlandı,jandarma teşkilatı kuruluş yıl dönüm kutland,Anadolu Agency,kültür
Türkiye genelinde jandarma Teşkilatının 186. kuruluş yıl dönümü kutlandı,türkiye genelin jandarma teşkilatı kuruluş yıl dönüm kutland,Anadolu Agency,kültür
Çorum’da tarihi hızlı tren projesinin temelini Bakan Uraloğlu attı,çorum da tarih hızl tren projesi temelin bakan uraloğl att,Sabah.com.tr,kültür
Kazak yazar ve şair Saule Doszhan'ın 'Hayat Ağacı' romanı Türkçeye çevrildi,kazak yazar ve şair saule doszhan ın hayat ağac roman türkçeye çevrild,Haber7.com,kültür
Uzmanından 'ölüm meleği' uyarısı,uzmanın ölüm meleğ uyarı,Anlatilaninotesi.com.tr,kültür
"Turistik Karaelmas Ekspresi, Zonguldak'a ulaştı",turistik karaelmas ekspre zonguldak a ulaşt,Anadolu Agency,kültür
"Bakanlık kütüphaneleri dönüştürüyor... Artık sanat, teknoloji ve sosyal etkileşim yuvası!",bakanlık kütüphaneler dönüştürüyor artık sanat teknoloj ve sosyal etkileşim yuva,Haber7.com,kültür
Kuzey Anadolu’ya hızlı tren geliyor! Ankara-Samsun arası 2.5 saate düşecek,kuzey anadol ya hızl tren geliyor ankara sams ara saa düşecek,Haber7.com,kültür
Ardahan Kalesi destinasyon projesiyle turizme kazandırılıyor,ardahan kale destinasyon projesiyle turizme kazandırılıyor,Anadolu Agency,kültür
Dokuma halı ve kilimlerden oluşan koleksiyonunu bağ evinin çatısında sergiliyor,dokuma hal ve kilimler oluşan koleksiyonun bağ evi çatısın sergiliyor,Anadolu Agency,kültür
Kütüphanelerde tarihi rekor,kütüphaneler tarih rekor,Haberturk.com,kültür
Hititlerin binlerce yıllık antik kentlerinde jandarma timleri görev alıyor,hititler binlerce yıllık antik kentlerin jandarma timler görev alıyor,Anadolu Agency,kültür
"Açık hava müzesini andıran Erzurum, yaz aylarında da turistlerin rotasında",açık hava müzesin andıran erzurum yaz ayların da turistler rotasın,Anadolu Agency,kültür
Güçlü bağışıklık sistemi için mantar tüketin önerisi,güçl bağışıklık sistem için mantar tüket öneri,Anadolu Agency,kültür
"Cumhuriyet tarihinin kütüphane rekoru kırıldı, kütüphane sayısı bin 301’e, kullanıcı sayısı 38.7 milyona ulaştı",cumhuriyet tarihi kütüphane rekor kırıld kütüphane sayı bin e kullanıc sayı milyona ulaşt,Patronlardunyasi.com,kültür
Kütüphanelerde Cumhuriyet tarihinin rekoru kırıldı,kütüphaneler cumhuriyet tarihi rekor kırıld,Hurriyet.com.tr,kültür
"Rize'de ""20. Dağ Horozu Şenliği"" düzenlendi",rize de dağ horoz şenliğ düzenlend,Anadolu Agency,kültür
Turistik Karaelmas Ekspresi ilk seferine çıktı,turistik karaelmas ekspre ilk seferine çıkt,Haber7.com,kültür
Mantar zehirlenmelerine karşı uyarı!,mantar zehirlenmelerine karş uyar,Haberturk.com,kültür
Haftanın Kitapları,hafta kitaplar,Haberturk.com,kültür
Türkiye ve dünya gündemi,türkiye ve dünya gündem,Anadolu Agency,kültür
Belçika’dan İstanbul’a getirildi... Barış Manço'dan Türk halkına miras,belçika dan i stanbul a getirild barış manço dan türk halkına miras,Hurriyet.com.tr,kültür
Aşkın kendisi büyük bir yanılsama,aşk kendi büyük bir yanılsama,Sabah.com.tr,kültür
Enerjide ‘süper izin’ dönemi,enerji süper izin dönem,Sabah.com.tr,kültür
Düğüne gelenlere altın dağıttılar,düğüne gelenlere alt dağıttı,Sabah.com.tr,kültür
Nisanda otel dolulukları zirveye çıktı,nisan otel doluluklar zirveye çıkt,Sabah.com.tr,kültür
Katılıyorum artık silkelenme zamanıdır,katılıyorum artık silkelenme zamanıdır,Hurriyet.com.tr,kültür
"Tokyo’da ne içtiğin değil; neyle, nasıl, nerede ve kimin ellerinden içtiğin de önemli...",tokyo da ne içtiğ değil neyle nasıl nere ve kim ellerin içtiğ de öneml,Hurriyet.com.tr,kültür
THE sıralaması İstanbul’da açıklanacak,the sıralama i stanbul da açıklanacak,Hurriyet.com.tr,kültür
Turistik Karaelmas Ekspresi ilk seferine çıktı,turistik karaelmas ekspre ilk seferine çıkt,Anadolu Agency,kültür
"AKM'de ""Türkiye'nin Kültürel Mirasının Dijital Yolculuğu"" konuşuldu",akm de türkiye nin kültürel mirası dijital yolculuğ konuşuld,Anadolu Agency,kültür
Cevdet Yılmaz'dan terörsüz Türkiye vurgusu,cevdet yılmaz dan terörsüz türkiye vurgu,Hurriyet.com.tr,kültür
"Cumhurbaşkanı Yardımcısı Yılmaz: Terörsüz Türkiye, ülkemize ve milletimize büyük bir değer katacak",cumhurbaşkan yardımcı yılmaz terörsüz türkiye ülkemize ve milletimize büyük bir değer katacak,Anadolu Agency,kültür
Ünlü tiyatro oyuncusu son yolculuğuna uğurlandı: Cenazeye siyasetçiler akın etti,ünl tiyatro oyuncu son yolculuğuna uğurland cenazeye siyasetçi akın ett,Anlatilaninotesi.com.tr,kültür
Devlet korumasından yararlanmış 608 genç kamu kurumlarına yerleştirildi,devlet korumasın yararlanmış genç kam kurumlarına yerleştirild,Anadolu Agency,kültür
"C Level Club üyeleri ""unutmaya Istekli Bir Toplumun"" Belleğinde Yolculuğa çıktı | Marketing Türkiye",c level club üyeler unutmaya istekl bir toplum belleğin yolculuğa çıkt marketing türkiye,Marketingturkiye.com.tr,kültür
Son yolculuğuna uğurlandı,son yolculuğuna uğurland,Haberturk.com,kültür
Cemil Meriç'in tüm zamanlara seslenen irfan sofrası,cemil meriç in tüm zamanlara seslenen irfan sofra,Haber7.com,kültür
Oyuncu Hüseyin Goncagül son yolculuğuna uğurlandı,oyunc hüsey goncagül son yolculuğuna uğurland,Hurriyet.com.tr,kültür
Çocuklara yönelik tiyatro çalışmalarıyla tanınan Hüseyin Goncagül son yolculuğuna uğurlandı,çocuklara yönelik tiyatro çalışmalarıyla tanınan hüsey goncagül son yolculuğuna uğurland,Anadolu Agency,kültür
Enerji ve maden alanlarına yönelik düzenlemeler içeren kanun teklifi TBMM'de,enerj ve maden alanlarına yönelik düzenleme içeren kan teklif tbmm de,Anadolu Agency,kültür
Bakan Kacır'dan yeni OSB müjdesi!,bakan kacır dan yen osb müjde,Haber7.com,kültür
"İBB'deki ""naylon faturacı"" itiraf etti: Bir iş yapılmadan kestiğim faturalar için pişmanım",i bb dek naylon faturac itiraf ett bir iş yapılma kestiğim fatura için pişmanım,Haber7.com,kültür
Konya Büyükşehir ve IRCICA arasında iş birliği protokolü imzalandı,konya büyükşehir ve ircica arasın iş birliğ protokol imzaland,Haber7.com,kültür
Yabancı turist ziyareti nisanda rekor kırdı! Kalış süresi arttı...,yabanc turist ziyaret nisan rekor kırd kalış süre artt,Haber7.com,kültür
"Başkentte ""Oku-Yorum Yazı-Yorum"" Projesi Türkiye Paneli düzenlendi",başkent oku yorum yaz yorum proje türkiye panel düzenlend,Haber7.com,kültür
